EID Prefix,Reply Type,Received From,RLOC Addresses,RLOC Priorities,RLOC Weights,RLOC States,New Deployed Changed,Configuration Changed ,Statistical Changed,Recieved From Changed,Received From not RLOCs ,Received From RLOCs ,Received From Map Resolver ,Number of Timestamp,Total Number of Timestamp
37.77.57.196:30,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.57.200:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.57.208:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.57.216:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.57.224:27,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,41,41,299
37.77.57.24:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.57.32:29,Negative Reply,193.162.145.50,[],[],[],[],3,0,0,3,0,63,113,176,299
37.77.57.40:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,179,179,299
37.77.57.48:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,130,130,299
37.77.57.48:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.57.56:30,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,44,44,299
37.77.57.60:30,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,41,41,299
37.77.57.64:26,Negative Reply,193.162.145.50,[],[],[],[],1,0,0,1,0,43,130,173,299
37.77.57.8:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,41,41,299
37.77.58.0:26,LISP Reply,95.96.53.169,['95.96.53.169'],['1'],['100'],['Up'],0,0,0,0,0,159,0,159,299
37.77.58.104:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.58.112:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.58.128:27,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,176,176,299
37.77.58.160:27,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,133,133,299
37.77.58.160:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.58.176:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.58.192:26,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,176,176,299
37.77.58.64:26,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,130,130,299
37.77.58.64:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.58.72:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.58.80:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,42,42,299
37.77.58.96:29,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
37.77.59.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,177,177,299
37.77.60.0:22,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,174,174,299
37.77.64.0:18,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,164,164,299
37.78.0.0:15,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,170,170,299
37.80.0.0:12,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,168,168,299
37.96.0.0:11,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,170,170,299
38.0.0.0:10,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,171,171,299
38.112.0.0:13,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,170,170,299
38.120.0.0:14,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,170,170,299
38.124.0.0:16,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,169,169,299
38.125.0.0:22,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,175,175,299
38.125.128.0:17,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,171,171,299
38.125.16.0:20,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
38.125.32.0:19,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,165,165,299
38.125.4.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
38.125.5.0:24,Negative Reply,199.119.73.6,[],[],[],[],82,0,0,0,89,0,0,172,299
38.125.6.0:23,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,173,173,299
38.125.64.0:18,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,168,168,299
38.125.8.0:21,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
38.126.0.0:15,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,173,173,299
38.128.0.0:9,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,173,173,299
38.64.0.0:11,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
38.96.0.0:12,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,170,170,299
39.0.0.0:8,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,176,176,299
40.0.0.0:5,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,179,179,299
48.0.0.0:4,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,180,180,299
64.0.0.0:4,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,178,178,299
80.0.0.0:6,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,171,171,299
84.0.0.0:8,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,171,171,299
85.0.0.0:9,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,171,171,299
85.128.0.0:11,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,171,171,299
85.160.0.0:12,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,174,174,299
85.176.0.0:13,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,173,173,299
85.184.0.0:23,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,174,174,299
85.184.128.0:19,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
85.184.16.0:20,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,173,173,299
85.184.160.0:20,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
85.184.176.0:21,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,167,167,299
85.184.185.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,26,26,299
85.184.186.0:23,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,29,29,299
85.184.188.0:22,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,28,28,299
85.184.192.0:18,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,31,31,299
85.184.2.0:24,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,174,174,299
85.184.3.0:26,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,54,54,299
85.184.3.0:27,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,132,132,299
85.184.3.128:25,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,174,174,299
85.184.3.64:26,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,174,174,299
85.184.32.0:19,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,166,166,299
85.184.4.0:22,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,173,173,299
85.184.64.0:23,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,173,173,299
85.184.66.0:23,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
85.184.68.0:22,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
85.184.72.0:21,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,169,169,299
85.184.8.0:21,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,170,170,299
85.184.80.0:20,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,172,172,299
85.184.96.0:19,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,173,173,299
85.185.0.0:16,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,31,31,299
85.186.0.0:15,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,40,40,299
85.188.0.0:14,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,38,38,299
85.192.0.0:10,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
86.0.0.0:7,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,71,71,299
88.0.0.0:5,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,71,71,299
96.0.0.0:3,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,76,76,299
